site,location,date,column_position,temp_c,category,,,,,,,
AQUE,outside,39136,bottom,13.54861111,outside_bottom,,MOHK,outside,39378,bottom,13.42347222,outside_bottom
AQUE,outside,39137,bottom,13.06125,outside_bottom,,MOHK,outside,39379,bottom,13.09305556,outside_bottom
AQUE,outside,39138,bottom,12.86027778,outside_bottom,,MOHK,outside,39380,bottom,13.15902778,outside_bottom
AQUE,outside,39139,bottom,12.13486111,outside_bottom,,MOHK,outside,39381,bottom,13.41138889,outside_bottom
AQUE,outside,39140,bottom,11.18319444,outside_bottom,,MOHK,outside,39382,bottom,13.72111111,outside_bottom
AQUE,outside,39141,bottom,10.96180556,outside_bottom,,MOHK,outside,39383,bottom,14.23,outside_bottom
AQUE,outside,39142,bottom,10.78291667,outside_bottom,,MOHK,outside,39384,bottom,14.10527778,outside_bottom
AQUE,outside,39143,bottom,10.70583333,outside_bottom,,MOHK,outside,39385,bottom,14.28486111,outside_bottom
AQUE,outside,39144,bottom,10.78111111,outside_bottom,,MOHK,outside,39386,bottom,14.50569444,outside_bottom
AQUE,outside,39145,bottom,11.20319444,outside_bottom,,MOHK,outside,39387,bottom,14.35083333,outside_bottom
AQUE,outside,39146,bottom,11.52583333,outside_bottom,,MOHK,outside,39388,bottom,14.55583333,outside_bottom
AQUE,outside,39147,bottom,11.71305556,outside_bottom,,MOHK,outside,39389,bottom,14.63694444,outside_bottom
AQUE,outside,39148,bottom,12.17125,outside_bottom,,MOHK,outside,39390,bottom,14.67947368,outside_bottom
AQUE,outside,39149,bottom,11.97569444,outside_bottom,,MOHK,outside,39391,bottom,14.11055556,outside_bottom
AQUE,outside,39150,bottom,12.28527778,outside_bottom,,MOHK,outside,39392,bottom,14.62388889,outside_bottom
AQUE,outside,39151,bottom,13.05777778,outside_bottom,,MOHK,outside,39393,bottom,14.47152778,outside_bottom
AQUE,outside,39152,bottom,12.92882353,outside_bottom,,MOHK,outside,39394,bottom,14.41805556,outside_bottom
AQUE,outside,39153,bottom,12.75986111,outside_bottom,,MOHK,outside,39395,bottom,14.27611111,outside_bottom
AQUE,outside,39154,bottom,13.2575,outside_bottom,,MOHK,outside,39396,bottom,14.03166667,outside_bottom
AQUE,outside,39155,bottom,13.47694444,outside_bottom,,MOHK,outside,39397,bottom,14.14666667,outside_bottom
AQUE,outside,39156,bottom,13.25777778,outside_bottom,,MOHK,outside,39398,bottom,14.34625,outside_bottom
AQUE,outside,39157,bottom,12.92041667,outside_bottom,,MOHK,outside,39399,bottom,14.32944444,outside_bottom
AQUE,outside,39158,bottom,12.13041667,outside_bottom,,MOHK,outside,39400,bottom,14.00305556,outside_bottom
AQUE,outside,39159,bottom,12.20263889,outside_bottom,,MOHK,outside,39401,bottom,13.85888889,outside_bottom
AQUE,outside,39160,bottom,12.37097222,outside_bottom,,MOHK,outside,39402,bottom,13.85208333,outside_bottom
AQUE,outside,39161,bottom,12.60527778,outside_bottom,,MOHK,outside,39403,bottom,14.05027778,outside_bottom
AQUE,outside,39162,bottom,12.2425,outside_bottom,,MOHK,outside,39404,bottom,14.18430556,outside_bottom
AQUE,outside,39163,bottom,12.35069444,outside_bottom,,MOHK,outside,39405,bottom,14.07388889,outside_bottom
AQUE,outside,39164,bottom,12.34333333,outside_bottom,,MOHK,outside,39406,bottom,14.26916667,outside_bottom
AQUE,outside,39165,bottom,13.03027778,outside_bottom,,MOHK,outside,39407,bottom,14.32694444,outside_bottom
AQUE,outside,39166,bottom,12.84069444,outside_bottom,,MOHK,outside,39408,bottom,14.44722222,outside_bottom
AQUE,outside,39167,bottom,13.29333333,outside_bottom,,MOHK,outside,39409,bottom,14.52805556,outside_bottom
AQUE,outside,39168,bottom,12.15944444,outside_bottom,,MOHK,outside,39410,bottom,14.27069444,outside_bottom
AQUE,outside,39169,bottom,10.94638889,outside_bottom,,MOHK,outside,39411,bottom,14.13402778,outside_bottom
AQUE,outside,39170,bottom,10.61597222,outside_bottom,,MOHK,outside,39412,bottom,13.91152778,outside_bottom
AQUE,outside,39171,bottom,10.88916667,outside_bottom,,MOHK,outside,39413,bottom,14.02416667,outside_bottom
AQUE,outside,39172,bottom,11.99,outside_bottom,,MOHK,outside,39414,bottom,14.21097222,outside_bottom
AQUE,outside,39173,bottom,12.57847222,outside_bottom,,MOHK,outside,39415,bottom,14.2225,outside_bottom
AQUE,outside,39174,bottom,13.01138889,outside_bottom,,MOHK,outside,39416,bottom,14.43486111,outside_bottom
AQUE,outside,39176,bottom,12.23236111,outside_bottom,,MOHK,outside,39417,bottom,13.69625,outside_bottom
AQUE,outside,39177,bottom,12.4275,outside_bottom,,MOHK,outside,39418,bottom,13.49055556,outside_bottom
AQUE,outside,39178,bottom,11.92680556,outside_bottom,,MOHK,outside,39419,bottom,13.31972222,outside_bottom
AQUE,outside,39179,bottom,12.27916667,outside_bottom,,MOHK,outside,39420,bottom,13.55861111,outside_bottom
AQUE,outside,39180,bottom,12.70847222,outside_bottom,,MOHK,outside,39421,bottom,13.74208333,outside_bottom
AQUE,outside,39181,bottom,12.79388889,outside_bottom,,MOHK,outside,39422,bottom,13.71444444,outside_bottom
AQUE,outside,39182,bottom,12.39,outside_bottom,,MOHK,outside,39423,bottom,13.47625,outside_bottom
AQUE,outside,39183,bottom,12.64986111,outside_bottom,,MOHK,outside,39424,bottom,12.07458333,outside_bottom
AQUE,outside,39184,bottom,11.19180556,outside_bottom,,MOHK,outside,39425,bottom,12.09430556,outside_bottom
AQUE,outside,39185,bottom,10.48333333,outside_bottom,,MOHK,outside,39426,bottom,13.02208333,outside_bottom
AQUE,outside,39186,bottom,10.86041667,outside_bottom,,MOHK,outside,39427,bottom,12.65625,outside_bottom
AQUE,outside,39187,bottom,10.98180556,outside_bottom,,MOHK,outside,39428,bottom,12.89888889,outside_bottom
AQUE,outside,39188,bottom,10.29097222,outside_bottom,,MOHK,outside,39429,bottom,12.95930556,outside_bottom
AQUE,outside,39189,bottom,10.50666667,outside_bottom,,MOHK,outside,39430,bottom,13.36111111,outside_bottom
AQUE,outside,39190,bottom,10.34152778,outside_bottom,,MOHK,outside,39431,bottom,13.37722222,outside_bottom
AQUE,outside,39191,bottom,9.757222222,outside_bottom,,MOHK,outside,39432,bottom,13.54555556,outside_bottom
AQUE,outside,39192,bottom,10.10736111,outside_bottom,,MOHK,outside,39433,bottom,13.68236111,outside_bottom
AQUE,outside,39193,bottom,10.42875,outside_bottom,,MOHK,outside,39434,bottom,13.94722222,outside_bottom
AQUE,outside,39194,bottom,11.10611111,outside_bottom,,MOHK,outside,39435,bottom,13.84986111,outside_bottom
AQUE,outside,39195,bottom,10.51055556,outside_bottom,,MOHK,outside,39436,bottom,13.74236111,outside_bottom
AQUE,outside,39196,bottom,10.80958333,outside_bottom,,MOHK,outside,39437,bottom,13.27722222,outside_bottom
AQUE,outside,39197,bottom,11.36888889,outside_bottom,,MOHK,outside,39438,bottom,13.19069444,outside_bottom
AQUE,outside,39198,bottom,10.84597222,outside_bottom,,MOHK,outside,39439,bottom,13.22555556,outside_bottom
AQUE,outside,39199,bottom,11.47416667,outside_bottom,,MOHK,outside,39440,bottom,13.21611111,outside_bottom
AQUE,outside,39200,bottom,11.91527778,outside_bottom,,MOHK,outside,39441,bottom,12.97708333,outside_bottom
AQUE,outside,39201,bottom,12.50347222,outside_bottom,,MOHK,outside,39442,bottom,12.94055556,outside_bottom
AQUE,outside,39202,bottom,11.85833333,outside_bottom,,MOHK,outside,39443,bottom,12.58430556,outside_bottom
AQUE,outside,39203,bottom,11.82111111,outside_bottom,,MOHK,outside,39444,bottom,12.73208333,outside_bottom
AQUE,outside,39204,bottom,12.25569444,outside_bottom,,MOHK,outside,39445,bottom,12.78583333,outside_bottom
AQUE,outside,39205,bottom,10.4825,outside_bottom,,MOHK,outside,39446,bottom,12.86930556,outside_bottom
AQUE,outside,39206,bottom,9.984583333,outside_bottom,,MOHK,outside,39447,bottom,12.87041667,outside_bottom
AQUE,outside,39207,bottom,9.591805556,outside_bottom,,MOHK,outside,39448,bottom,12.83111111,outside_bottom
AQUE,outside,39208,bottom,10.03041667,outside_bottom,,MOHK,outside,39449,bottom,13.00111111,outside_bottom
AQUE,outside,39209,bottom,10.92277778,outside_bottom,,MOHK,outside,39450,bottom,13.16611111,outside_bottom
AQUE,outside,39210,bottom,11.34694444,outside_bottom,,MOHK,outside,39451,bottom,12.92680556,outside_bottom
AQUE,outside,39211,bottom,11.45777778,outside_bottom,,MOHK,outside,39452,bottom,12.95375,outside_bottom
AQUE,outside,39212,bottom,12.16125,outside_bottom,,MOHK,outside,39453,bottom,12.96805556,outside_bottom
AQUE,outside,39213,bottom,11.37736111,outside_bottom,,MOHK,outside,39454,bottom,13.02694444,outside_bottom
AQUE,outside,39214,bottom,10.61875,outside_bottom,,MOHK,outside,39455,bottom,12.94763889,outside_bottom
AQUE,outside,39215,bottom,11.27361111,outside_bottom,,MOHK,outside,39456,bottom,13.10569444,outside_bottom
AQUE,outside,39216,bottom,11.07958333,outside_bottom,,MOHK,outside,39457,bottom,13.20527778,outside_bottom
AQUE,outside,39217,bottom,10.66652778,outside_bottom,,MOHK,outside,39458,bottom,13.09875,outside_bottom
AQUE,outside,39218,bottom,10.66569444,outside_bottom,,MOHK,outside,39459,bottom,13.18361111,outside_bottom
AQUE,outside,39219,bottom,10.59430556,outside_bottom,,MOHK,outside,39460,bottom,13.12097222,outside_bottom
AQUE,outside,39220,bottom,10.81722222,outside_bottom,,MOHK,outside,39461,bottom,13.04361111,outside_bottom
AQUE,outside,39221,bottom,10.98166667,outside_bottom,,MOHK,outside,39463,bottom,13.22944444,outside_bottom
AQUE,outside,39222,bottom,11.86402778,outside_bottom,,MOHK,outside,39464,bottom,13.13902778,outside_bottom
AQUE,outside,39223,bottom,11.5675,outside_bottom,,MOHK,outside,39465,bottom,13.20597222,outside_bottom
AQUE,outside,39224,bottom,11.56263889,outside_bottom,,MOHK,outside,39466,bottom,13.18958333,outside_bottom
AQUE,outside,39225,bottom,11.61777778,outside_bottom,,MOHK,outside,39467,bottom,13.13833333,outside_bottom
AQUE,outside,39226,bottom,12.16291667,outside_bottom,,MOHK,outside,39468,bottom,12.94666667,outside_bottom
AQUE,outside,39227,bottom,11.91388889,outside_bottom,,MOHK,outside,39469,bottom,13.01138889,outside_bottom
AQUE,outside,39228,bottom,11.52263889,outside_bottom,,MOHK,outside,39470,bottom,12.99333333,outside_bottom
AQUE,outside,39229,bottom,11.89208333,outside_bottom,,MOHK,outside,39471,bottom,12.76513889,outside_bottom
AQUE,outside,39230,bottom,12.03888889,outside_bottom,,MOHK,outside,39472,bottom,12.59777778,outside_bottom
AQUE,outside,39231,bottom,12.02097222,outside_bottom,,MOHK,outside,39473,bottom,12.63,outside_bottom
AQUE,outside,39232,bottom,11.82541667,outside_bottom,,MOHK,outside,39474,bottom,12.92930556,outside_bottom
AQUE,outside,39233,bottom,11.57694444,outside_bottom,,MOHK,outside,39475,bottom,13.13222222,outside_bottom
AQUE,outside,39234,bottom,11.79583333,outside_bottom,,MOHK,outside,39476,bottom,13.12805556,outside_bottom
AQUE,outside,39235,bottom,12.67555556,outside_bottom,,MOHK,outside,39477,bottom,13.09527778,outside_bottom
AQUE,outside,39236,bottom,12.27972222,outside_bottom,,MOHK,outside,39478,bottom,12.97138889,outside_bottom
AQUE,outside,39237,bottom,12.90791667,outside_bottom,,MOHK,outside,39479,bottom,12.96736111,outside_bottom
AQUE,outside,39238,bottom,12.68763889,outside_bottom,,MOHK,outside,39480,bottom,12.97152778,outside_bottom
AQUE,outside,39239,bottom,11.11236111,outside_bottom,,MOHK,outside,39481,bottom,12.90277778,outside_bottom
AQUE,outside,39240,bottom,10.57125,outside_bottom,,MOHK,outside,39482,bottom,12.05069444,outside_bottom
AQUE,outside,39241,bottom,11.11666667,outside_bottom,,MOHK,outside,39483,bottom,12.16305556,outside_bottom
AQUE,outside,39242,bottom,12.03388889,outside_bottom,,MOHK,outside,39484,bottom,11.98125,outside_bottom
AQUE,outside,39243,bottom,12.22833333,outside_bottom,,MOHK,outside,39485,bottom,12.43097222,outside_bottom
AQUE,outside,39244,bottom,12.66611111,outside_bottom,,MOHK,outside,39486,bottom,12.58361111,outside_bottom
AQUE,outside,39245,bottom,12.76736111,outside_bottom,,MOHK,outside,39487,bottom,12.71347222,outside_bottom
AQUE,outside,39246,bottom,12.96388889,outside_bottom,,MOHK,outside,39488,bottom,12.55694444,outside_bottom
AQUE,outside,39247,bottom,14.04125,outside_bottom,,MOHK,outside,39489,bottom,12.64986111,outside_bottom
AQUE,outside,39248,bottom,13.57069444,outside_bottom,,MOHK,outside,39490,bottom,12.755,outside_bottom
AQUE,outside,39249,bottom,13.63458333,outside_bottom,,MOHK,outside,39491,bottom,13.01263889,outside_bottom
AQUE,outside,39250,bottom,14.34541667,outside_bottom,,MOHK,outside,39492,bottom,12.86930556,outside_bottom
AQUE,outside,39251,bottom,14.75527778,outside_bottom,,MOHK,outside,39493,bottom,12.87666667,outside_bottom
AQUE,outside,39252,bottom,14.10972222,outside_bottom,,MOHK,outside,39494,bottom,13.06861111,outside_bottom
AQUE,outside,39253,bottom,13.51125,outside_bottom,,MOHK,outside,39495,bottom,13.02722222,outside_bottom
AQUE,outside,39254,bottom,13.58541667,outside_bottom,,MOHK,outside,39496,bottom,12.94583333,outside_bottom
AQUE,outside,39255,bottom,13.89402778,outside_bottom,,MOHK,outside,39497,bottom,13.09041667,outside_bottom
AQUE,outside,39256,bottom,14.53819444,outside_bottom,,MOHK,outside,39498,bottom,13.15180556,outside_bottom
AQUE,outside,39257,bottom,14.07569444,outside_bottom,,MOHK,outside,39499,bottom,12.64152778,outside_bottom
AQUE,outside,39259,bottom,14.10569444,outside_bottom,,MOHK,outside,39500,bottom,12.74833333,outside_bottom
AQUE,outside,39260,bottom,13.74458333,outside_bottom,,MOHK,outside,39501,bottom,12.67527778,outside_bottom
AQUE,outside,39261,bottom,14.8775,outside_bottom,,MOHK,outside,39502,bottom,12.82208333,outside_bottom
AQUE,outside,39262,bottom,14.64527778,outside_bottom,,MOHK,outside,39503,bottom,12.94486111,outside_bottom
AQUE,outside,39263,bottom,14.72472222,outside_bottom,,MOHK,outside,39504,bottom,12.93611111,outside_bottom
AQUE,outside,39264,bottom,15.31847222,outside_bottom,,MOHK,outside,39505,bottom,12.94388889,outside_bottom
AQUE,outside,39265,bottom,16.00875,outside_bottom,,MOHK,outside,39506,bottom,13.13138889,outside_bottom
AQUE,outside,39266,bottom,15.16111111,outside_bottom,,MOHK,outside,39507,bottom,13.15722222,outside_bottom
AQUE,outside,39267,bottom,13.44555556,outside_bottom,,MOHK,outside,39508,bottom,13.01041667,outside_bottom
AQUE,outside,39268,bottom,13.96819444,outside_bottom,,MOHK,outside,39509,bottom,13.07527778,outside_bottom
AQUE,outside,39269,bottom,14.90666667,outside_bottom,,MOHK,outside,39510,bottom,12.91805556,outside_bottom
AQUE,outside,39270,bottom,14.02944444,outside_bottom,,MOHK,outside,39511,bottom,12.92013889,outside_bottom
AQUE,outside,39271,bottom,14.53694444,outside_bottom,,MOHK,outside,39512,bottom,13.06472222,outside_bottom
AQUE,outside,39272,bottom,13.50930556,outside_bottom,,MOHK,outside,39513,bottom,12.94138889,outside_bottom
AQUE,outside,39273,bottom,14.05,outside_bottom,,MOHK,outside,39514,bottom,12.97055556,outside_bottom
AQUE,outside,39274,bottom,14.94833333,outside_bottom,,MOHK,outside,39515,bottom,12.8,outside_bottom
AQUE,outside,39275,bottom,13.55541667,outside_bottom,,MOHK,outside,39516,bottom,12.61764706,outside_bottom
AQUE,outside,39276,bottom,13.69722222,outside_bottom,,MOHK,outside,39517,bottom,12.58763889,outside_bottom
AQUE,outside,39277,bottom,15.11097222,outside_bottom,,MOHK,outside,39518,bottom,12.74208333,outside_bottom
AQUE,outside,39278,bottom,13.96111111,outside_bottom,,MOHK,outside,39519,bottom,12.98152778,outside_bottom
AQUE,outside,39279,bottom,12.78986111,outside_bottom,,MOHK,outside,39520,bottom,11.86138889,outside_bottom
AQUE,outside,39280,bottom,12.73958333,outside_bottom,,MOHK,outside,39521,bottom,11.71722222,outside_bottom
AQUE,outside,39281,bottom,13.54597222,outside_bottom,,MOHK,outside,39522,bottom,11.06027778,outside_bottom
AQUE,outside,39282,bottom,13.01694444,outside_bottom,,MOHK,outside,39523,bottom,10.03111111,outside_bottom
AQUE,outside,39283,bottom,14.02583333,outside_bottom,,MOHK,outside,39524,bottom,10.30236111,outside_bottom
AQUE,outside,39284,bottom,13.36555556,outside_bottom,,MOHK,outside,39525,bottom,10.72208333,outside_bottom
AQUE,outside,39285,bottom,14.13055556,outside_bottom,,MOHK,outside,39526,bottom,10.97236111,outside_bottom
AQUE,outside,39286,bottom,13.98694444,outside_bottom,,MOHK,outside,39527,bottom,11.68541667,outside_bottom
AQUE,outside,39287,bottom,14.41902778,outside_bottom,,MOHK,outside,39528,bottom,11.82888889,outside_bottom
AQUE,outside,39288,bottom,14.73069444,outside_bottom,,MOHK,outside,39529,bottom,11.85402778,outside_bottom
AQUE,outside,39289,bottom,15.71888889,outside_bottom,,MOHK,outside,39530,bottom,12.18694444,outside_bottom
AQUE,outside,39290,bottom,15.56930556,outside_bottom,,MOHK,outside,39531,bottom,11.63833333,outside_bottom
AQUE,outside,39291,bottom,15.88666667,outside_bottom,,MOHK,outside,39532,bottom,12.05472222,outside_bottom
AQUE,outside,39292,bottom,15.30305556,outside_bottom,,MOHK,outside,39533,bottom,12.06458333,outside_bottom
AQUE,outside,39293,bottom,16.04180556,outside_bottom,,MOHK,outside,39534,bottom,11.95472222,outside_bottom
AQUE,outside,39294,bottom,15.52694444,outside_bottom,,MOHK,outside,39535,bottom,12.54708333,outside_bottom
AQUE,outside,39295,bottom,15.92666667,outside_bottom,,MOHK,outside,39536,bottom,12.10486111,outside_bottom
AQUE,outside,39296,bottom,14.53194444,outside_bottom,,MOHK,outside,39537,bottom,11.60958333,outside_bottom
AQUE,outside,39297,bottom,16.04902778,outside_bottom,,MOHK,outside,39538,bottom,11.34444444,outside_bottom
AQUE,outside,39298,bottom,15.79430556,outside_bottom,,MOHK,outside,39539,bottom,11.37666667,outside_bottom
AQUE,outside,39299,bottom,14.79416667,outside_bottom,,MOHK,outside,39540,bottom,11.79736111,outside_bottom
AQUE,outside,39300,bottom,15.25541667,outside_bottom,,MOHK,outside,39541,bottom,11.95236111,outside_bottom
AQUE,outside,39301,bottom,14.32819444,outside_bottom,,MOHK,outside,39542,bottom,12.27166667,outside_bottom
AQUE,outside,39302,bottom,13.98513889,outside_bottom,,MOHK,outside,39543,bottom,12.3175,outside_bottom
AQUE,outside,39303,bottom,13.43722222,outside_bottom,,MOHK,outside,39544,bottom,12.26944444,outside_bottom
AQUE,outside,39304,bottom,13.43583333,outside_bottom,,MOHK,outside,39546,bottom,12.12819444,outside_bottom
AQUE,outside,39305,bottom,13.33777778,outside_bottom,,MOHK,outside,39547,bottom,10.47125,outside_bottom
AQUE,outside,39306,bottom,13.73541667,outside_bottom,,MOHK,outside,39548,bottom,10.305,outside_bottom
AQUE,outside,39307,bottom,13.95486111,outside_bottom,,MOHK,outside,39549,bottom,10.81333333,outside_bottom
AQUE,outside,39308,bottom,14.01111111,outside_bottom,,MOHK,outside,39550,bottom,11.38986111,outside_bottom
AQUE,outside,39309,bottom,14.07430556,outside_bottom,,MOHK,outside,39551,bottom,11.40986111,outside_bottom
AQUE,outside,39310,bottom,13.90111111,outside_bottom,,MOHK,outside,39552,bottom,11.96444444,outside_bottom
AQUE,outside,39311,bottom,13.98666667,outside_bottom,,MOHK,outside,39553,bottom,11.85847222,outside_bottom
